380.33,2292.33
380.80,2090.67
381.27,1961.33
381.73,2094.00
382.20,2143.67
382.67,2158.67
383.14,2208.33
383.60,2057.67
384.07,2052.67
384.54,2193.00
385.01,2212.00
385.47,2276.33
385.94,2203.33
386.41,2122.00
386.88,2114.33
387.35,2107.67
387.81,2149.00
388.28,2197.00
388.75,2095.00
389.22,2068.00
389.69,2036.00
390.15,2023.33
390.62,2185.33
391.09,2234.33
391.56,2174.67
392.03,2150.33
392.50,2182.00
392.96,2136.67
393.43,2091.33
393.90,2122.00
394.37,2166.00
394.84,2066.67
395.31,2021.00
395.78,2167.33
396.25,2220.33
396.71,2228.33
397.18,1888.00
397.65,1664.67
398.12,2005.67
398.59,2174.67
399.06,2121.00
399.53,2072.00
400.00,2017.67
400.47,2050.67
400.94,2166.67
401.41,2177.33
401.87,2131.67
402.34,2144.33
402.81,2210.67
403.28,2070.00
403.75,2005.33
404.22,2160.67
404.69,2192.33
405.16,2153.00
405.63,2183.00
406.10,2240.67
406.57,2238.67
407.04,2227.33
407.51,2204.67
407.98,2132.67
408.45,2097.33
408.92,2224.00
409.39,2270.00
409.86,2174.67
410.33,2030.67
410.80,2033.33
411.27,1957.00
411.74,1986.00
412.21,2140.67
412.68,2129.67
413.15,2112.67
413.62,2185.00
414.09,2201.33
414.56,2158.33
415.03,2221.33
415.50,2134.67
415.97,2038.33
416.44,1940.00
416.91,1827.67
417.39,1964.00
417.86,2194.67
418.33,2263.67
418.80,2232.00
419.27,2268.67
419.74,2289.00
420.21,2281.33
420.68,2294.33
421.15,2214.67
421.62,2176.33
422.09,1976.00
422.57,1850.67
423.04,2077.67
423.51,2235.67
423.98,2163.67
424.45,2020.67
424.92,1975.00
425.39,2081.00
425.87,2221.67
426.34,2247.00
426.81,2099.67
427.28,2035.00
427.75,2178.67
428.22,2122.00
428.69,2110.33
429.17,2255.67
429.64,2283.00
430.11,2322.33
430.58,2293.67
431.05,2223.67
431.53,2105.33
432.00,1966.67
432.47,1961.00
432.94,2017.00
433.41,2025.33
433.89,2071.33
434.36,2116.00
434.83,2116.00
435.30,2103.00
435.78,2085.00
436.25,2145.00
436.72,2179.67
437.19,2293.00
437.67,2376.67
438.14,2352.00
438.61,2309.67
439.08,1786.67
439.56,1690.67
440.03,2137.00
440.50,2143.33
440.97,2136.33
441.45,2159.00
441.92,2161.00
442.39,1991.67
442.87,1893.67
443.34,2115.00
443.81,2121.67
444.28,2096.00
444.76,2252.00
445.23,2319.00
445.70,2255.33
446.18,2241.67
446.65,2286.33
447.12,2228.00
447.60,2148.67
448.07,2022.67
448.54,1714.67
449.02,1803.33
449.49,2129.67
449.96,2173.33
450.44,2197.00
450.91,2226.33
451.39,2249.67
451.86,2323.33
452.33,2338.00
452.81,2301.67
453.28,2371.33
453.75,2374.00
454.23,2326.33
454.70,2342.67
455.18,2236.67
455.65,2164.00
456.12,2220.33
456.60,2314.33
457.07,2391.67
457.55,2360.00
458.02,2288.00
458.50,2266.33
458.97,2260.67
459.44,2312.33
459.92,2405.67
460.39,2422.33
460.87,2401.33
461.34,2263.33
461.82,2081.67
462.29,1989.67
462.77,2072.67
463.24,2174.00
463.72,2247.33
464.19,2355.67
464.66,2312.67
465.14,2318.33
465.61,2346.33
466.09,2285.67
466.56,2285.67
467.04,2364.67
467.51,2424.33
467.99,2313.00
468.46,2221.67
468.94,2294.00
469.42,2387.67
469.89,2468.67
470.37,2510.67
470.84,2342.67
471.32,2138.67
471.79,2231.00
472.27,2319.33
472.74,2212.67
473.22,2246.33
473.69,2264.00
474.17,2275.67
474.64,2423.00
475.12,2451.67
475.60,2339.33
476.07,2283.67
476.55,2344.33
477.02,2359.33
477.50,2388.00
477.98,2332.00
478.45,2291.67
478.93,2280.33
479.40,2238.67
479.88,2203.67
480.36,2255.00
480.83,2253.00
481.31,2226.67
481.78,2366.67
482.26,2355.33
482.74,2309.67
483.21,2300.33
483.69,2325.33
484.17,2415.00
484.64,2427.33
485.12,2370.00
485.60,2350.67
486.07,2398.33
486.55,2446.33
487.03,2449.00
487.50,2387.33
487.98,2358.67
488.46,2438.33
488.93,2471.33
489.41,2393.67
489.89,2252.67
490.36,2246.33
490.84,2303.33
491.32,2371.33
491.79,1644.33
492.27,1377.33
492.75,2097.33
493.23,2340.67
493.70,2393.33
494.18,2381.67
494.66,2449.67
495.13,2394.67
495.61,2251.00
496.09,2260.33
496.57,2284.00
497.04,2371.33
497.52,2407.00
498.00,2295.33
498.48,2155.67
498.95,2150.33
499.43,2257.67
499.91,2252.33
500.39,2231.67
500.87,2225.33
501.34,2210.67
501.82,2316.67
502.30,2490.33
502.78,2468.67
503.26,2394.33
503.73,2471.67
504.21,2577.67
504.69,2514.67
505.17,2436.67
505.65,2502.67
506.12,2388.67
506.60,2317.33
507.08,2401.67
507.56,2502.00
508.04,2453.33
508.52,2252.00
508.99,2178.00
509.47,2236.33
509.95,2301.00
510.43,2180.67
510.91,2275.00
511.39,2455.33
511.87,2459.67
512.34,2379.00
512.82,2208.67
513.30,2060.00
513.78,2042.33
514.26,2265.00
514.74,2489.00
515.22,2564.33
515.70,2542.67
516.18,2497.33
516.65,2511.00
517.13,2457.33
517.61,2402.67
518.09,2410.33
518.57,2415.00
519.05,2484.67
519.53,2569.00
520.01,2643.00
520.49,2659.33
520.97,2613.00
521.45,2590.33
521.93,2595.33
522.41,2514.67
522.89,2507.67
523.36,2426.00
523.84,2388.67
524.32,2574.33
524.80,2626.33
525.28,2605.00
525.76,2563.67
526.24,2608.00
526.72,2687.33
527.20,2677.00
527.68,2677.67
528.16,2698.33
528.64,2654.00
529.12,2563.33
529.60,2620.67
530.08,2617.67
530.56,2578.33
531.04,2669.67
531.52,2743.00
532.00,2775.00
532.48,2637.00
532.96,2616.67
533.44,2566.33
533.93,2414.67
534.41,2565.67
534.89,2626.33
535.37,2549.33
535.85,2584.33
536.33,2653.67
536.81,2572.00
537.29,2491.00
537.77,2384.00
538.25,2359.67
538.73,2505.00
539.21,2582.33
539.69,2689.67
540.17,2688.33
540.65,2513.00
541.14,2439.33
541.62,2546.67
542.10,2655.33
542.58,2598.00
543.06,2528.67
543.54,2635.00
544.02,2670.33
544.50,2695.33
544.98,2706.67
545.47,2666.00
545.95,2611.33
546.43,2502.00
546.91,2532.33
547.39,2214.33
547.87,2084.00
548.35,2291.00
548.84,2359.33
549.32,2598.67
549.80,2790.33
550.28,2882.33
550.76,2872.00
551.24,2794.67
551.73,2717.33
552.21,2700.00
552.69,2747.33
553.17,2700.67
553.65,2675.00
554.13,2692.00
554.62,2658.33
555.10,2652.33
555.58,2710.67
556.06,2775.67
556.55,2726.33
557.03,2592.67
557.51,2315.00
557.99,2293.33
558.47,2568.33
558.96,2745.00
559.44,2723.67
559.92,2636.33
560.40,2565.33
560.89,2540.33
561.37,2616.00
561.85,2713.00
562.33,2777.33
562.82,2714.00
563.30,2698.67
563.78,2732.33
564.26,2680.33
564.75,2610.00
565.23,2618.00
565.71,2640.67
566.19,2655.33
566.68,2739.67
567.16,2749.67
567.64,2742.67
568.13,2805.67
568.61,2747.33
569.09,2701.33
569.58,2812.33
570.06,2900.00
570.54,2746.67
571.03,2661.33
571.51,2642.67
571.99,2481.67
572.47,2512.67
572.96,2710.67
573.44,2867.33
573.92,2887.00
574.41,2824.67
574.89,2766.67
575.38,2757.33
575.86,2770.67
576.34,2809.00
576.83,2786.00
577.31,2714.00
577.79,2615.00
578.28,2619.33
578.76,2723.00
579.24,2661.00
579.73,2603.67
580.21,2412.67
580.70,2364.00
581.18,2592.67
581.66,2643.00
582.15,2645.00
582.63,2590.33
583.12,2517.67
583.60,2510.67
584.08,2587.33
584.57,2735.00
585.05,2846.33
585.54,2836.67
586.02,2699.67
586.51,2497.00
586.99,2500.00
587.47,2626.33
587.96,2659.33
588.44,2730.00
588.93,2678.67
589.41,2532.00
589.90,2535.67
590.38,2586.00
590.87,2640.67
591.35,2623.00
591.84,2526.67
592.32,2619.00
592.80,2621.00
593.29,2673.67
593.77,2759.33
594.26,2795.67
594.74,2879.67
595.23,2798.33
595.71,2770.00
596.20,2863.00
596.68,2862.00
597.17,2695.00
597.65,2555.33
598.14,2589.67
598.62,2280.67
599.11,2160.67
599.59,2449.33
600.08,2433.33
600.57,2459.67
601.05,2578.00
601.54,2536.67
602.02,2606.33
602.51,2791.33
602.99,2696.00
603.48,2613.33
603.96,2709.33
604.45,2829.33
604.93,2828.33
605.42,2710.33
605.91,2714.00
606.39,2790.33
606.88,2790.33
607.36,2707.33
607.85,2793.67
608.34,2853.67
608.82,2632.00
609.31,2605.67
609.79,2801.33
610.28,2827.67
610.76,2787.67
611.25,2776.67
611.74,2720.33
612.22,2772.33
612.71,2821.00
613.20,2688.33
613.68,2628.67
614.17,2755.67
614.65,2774.67
615.14,2704.67
615.63,2626.00
616.11,2607.00
616.60,2661.33
617.09,2716.67
617.57,2772.67
618.06,2762.67
618.55,2616.33
619.03,2554.33
619.52,2625.67
620.01,2655.33
620.49,2670.33
620.98,2731.67
621.47,2839.67
621.95,2738.33
622.44,2577.00
622.93,2647.00
623.41,2767.00
623.90,2638.67
624.39,2614.33
624.87,2668.00
625.36,2658.00
625.85,2606.33
626.34,2480.67
626.82,2573.67
627.31,2593.33
627.80,2550.33
628.28,2674.00
628.77,2711.67
629.26,2664.33
629.75,2605.67
630.23,2532.33
630.72,2565.67
631.21,2665.33
631.70,2772.00
632.18,2800.67
632.67,2547.67
633.16,2372.33
633.65,2483.00
634.13,2418.00
634.62,2434.33
635.11,2615.33
635.60,2608.33
636.08,2456.33
636.57,2368.33
637.06,2453.33
637.55,2511.00
638.04,2502.67
638.52,2533.33
639.01,2425.00
639.50,2360.67
639.99,2558.33
640.48,2678.33
640.96,2692.00
641.45,2668.33
641.94,2593.33
642.43,2529.00
642.92,2529.00
643.40,2643.33
643.89,2735.00
644.38,2680.67
644.87,2561.67
645.36,2597.00
645.85,2684.33
646.33,2712.33
646.82,2710.33
647.31,2692.67
647.80,2723.67
648.29,2683.33
648.78,2682.00
649.27,2715.00
649.75,2642.33
650.24,2618.00
650.73,2536.00
651.22,2531.67
651.71,2630.67
652.20,2659.33
652.69,2691.00
653.18,2738.33
653.66,2728.33
654.15,2635.67
654.64,2575.00
655.13,2601.00
655.62,2704.33
656.11,2680.67
656.60,2550.00
657.09,2290.00
657.58,2267.00
658.07,2340.67
658.56,2318.33
659.04,2522.00
659.53,2696.33
660.02,2773.67
660.51,2746.67
661.00,2646.33
661.49,2598.33
661.98,2555.00
662.47,2524.67
662.96,2455.00
663.45,2482.00
663.94,2669.67
664.43,2672.67
664.92,2621.33
665.41,2442.33
665.90,2337.00
666.39,2438.00
